VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,"2/1/2022, 1:27:58 AM","2/1/2022, 1:34:57 AM",1,2.5,1,N,249,48,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
2,"2/1/2022, 1:47:22 AM","2/1/2022, 1:52:40 AM",3,1.49,1,N,186,48,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
1,"2/1/2022, 1:08:18 AM","2/1/2022, 1:37:20 AM",1,18.8,1,N,132,65,1,50.5,1.75,0.5,10.61,0,0.3,63.66,0,1.25
2,"2/1/2022, 1:18:29 AM","2/1/2022, 1:43:09 AM",1,11.42,1,N,138,107,1,34,0.5,0.5,8.87,6.55,0.3,54.47,2.5,1.25
1,"2/1/2022, 1:47:07 AM","2/1/2022, 2:13:35 AM",1,6,1,N,186,42,1,22.5,3,0.5,5.25,0,0.3,31.55,2.5,0
1,"2/1/2022, 1:02:57 AM","2/1/2022, 1:06:31 AM",1,1,1,Y,107,233,1,5,3,0.5,1.75,0,0.3,10.55,2.5,0
1,"2/1/2022, 1:10:36 AM","2/1/2022, 1:19:49 AM",1,2.6,1,Y,233,146,2,10,3,0.5,0,0,0.3,13.8,2.5,0
1,"2/1/2022, 1:06:43 AM","2/1/2022, 1:14:27 AM",1,1.4,1,N,264,264,1,7.5,0.5,0.5,2.2,0,0.3,11,0,0
1,"2/1/2022, 1:18:20 AM","2/1/2022, 1:23:49 AM",1,0.7,1,N,264,264,2,5.5,0.5,0.5,0,0,0.3,6.8,0,0
2,"2/1/2022, 1:08:56 AM","2/1/2022, 1:31:51 AM",1,13.04,1,N,170,58,2,36,0.5,0.5,0,0,0.3,39.8,2.5,0
2,"2/1/2022, 1:58:38 AM","2/1/2022, 2:02:20 AM",1,0.63,1,N,263,75,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5,0
2,"2/1/2022, 1:19:54 AM","2/1/2022, 1:48:19 AM",1,12.06,1,N,138,246,1,35,0.5,0.5,9.07,6.55,0.3,55.67,2.5,1.25
2,"2/1/2022, 1:09:25 AM","2/1/2022, 1:18:42 AM",1,2.22,1,N,144,164,1,9.5,0.5,0.5,3.99,0,0.3,17.29,2.5,0
2,"2/1/2022, 1:22:50 AM","2/1/2022, 1:41:30 AM",1,4.12,1,N,230,7,1,16,0.5,0.5,3,0,0.3,22.8,2.5,0
2,"2/1/2022, 1:42:49 AM","2/1/2022, 2:08:12 AM",1,7.15,1,N,234,223,1,23.5,0.5,0.5,5.46,0,0.3,32.76,2.5,0
2,"2/1/2022, 1:17:23 AM","2/1/2022, 1:46:08 AM",2,11.58,1,N,138,113,1,34.5,0.5,0.5,7.12,0,0.3,46.67,2.5,1.25
1,"2/1/2022, 1:35:19 AM","2/1/2022, 1:45:56 AM",1,1.6,1,N,249,224,1,8.5,3,0.5,1.85,0,0.3,14.15,2.5,0
2,"2/1/2022, 1:35:18 AM","2/1/2022, 2:00:10 AM",1,9.86,1,N,90,69,1,30,0.5,0.5,0,0,0.3,33.8,2.5,0
2,"2/1/2022, 1:05:24 AM","2/1/2022, 1:26:05 AM",1,15.05,1,N,132,112,1,40.5,0.5,0.5,10.76,0,0.3,53.81,0,1.25
2,"2/1/2022, 1:01:09 AM","2/1/2022, 1:13:04 AM",1,2.65,1,N,163,24,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5,0
2,"2/1/2022, 12:40:55 AM","2/1/2022, 12:45:40 AM",2,1.05,1,N,125,231,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0
2,"2/1/2022, 1:01:43 AM","2/1/2022, 1:24:02 AM",2,6.54,1,N,144,24,1,21.5,0.5,0.5,5.06,0,0.3,30.36,2.5,0
2,"2/1/2022, 1:02:12 AM","2/1/2022, 1:05:59 AM",1,1.14,1,N,170,234,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0
2,"2/1/2022, 1:26:28 AM","2/1/2022, 1:40:46 AM",4,4.36,1,N,138,171,2,15,0.5,0.5,0,0,0.3,17.55,0,1.25
1,"2/1/2022, 1:00:25 AM","2/1/2022, 1:28:21 AM",1,17.2,2,Y,132,141,1,52,3.75,0.5,11.3,0,0.3,67.85,2.5,1.25
2,"2/1/2022, 1:18:19 AM","2/1/2022, 1:34:01 AM",1,8.03,5,N,263,265,1,45,0,0,11.91,11.75,0.3,71.46,2.5,0
1,"2/1/2022, 1:40:09 AM","2/1/2022, 2:06:04 AM",1,18.5,2,N,132,161,1,52,3.75,0.5,12.6,6.55,0.3,75.7,2.5,1.25
2,"2/1/2022, 1:04:52 AM","2/1/2022, 1:08:26 AM",1,0.41,1,N,148,4,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5,0
2,"2/1/2022, 1:19:42 AM","2/1/2022, 1:31:53 AM",1,2.79,1,N,142,263,1,11.5,0.5,0.5,3.82,0,0.3,19.12,2.5,0
2,"2/1/2022, 1:36:56 AM","2/1/2022, 1:40:26 AM",1,1.11,1,N,141,162,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0
2,"2/1/2022, 1:07:31 AM","2/1/2022, 1:24:19 AM",1,3.47,1,N,68,148,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5,0
2,"2/1/2022, 1:36:06 AM","2/1/2022, 1:43:01 AM",1,1.5,1,N,107,68,1,7,0.5,0.5,1,0,0.3,11.8,2.5,0
2,"2/1/2022, 1:27:36 AM","2/1/2022, 1:31:50 AM",1,1.66,1,N,79,170,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
2,"2/1/2022, 1:41:29 AM","2/1/2022, 1:54:40 AM",1,5.13,1,N,107,75,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5,0
2,"2/1/2022, 1:36:49 AM","2/1/2022, 1:52:24 AM",1,3.78,1,N,249,141,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5,0
1,"2/1/2022, 1:18:13 AM","2/1/2022, 1:35:44 AM",1,10.3,1,N,138,211,1,29,4.25,0.5,10.2,0,0.3,44.25,2.5,1.25
1,"2/1/2022, 1:46:03 AM","2/1/2022, 1:51:11 AM",1,1.1,1,N,230,164,2,6,3,0.5,0,0,0.3,9.8,2.5,0
1,"2/1/2022, 1:56:54 AM","2/1/2022, 2:01:28 AM",1,1.3,1,N,186,48,1,6,3,0.5,2.45,0,0.3,12.25,2.5,0
2,"2/1/2022, 1:22:44 AM","2/1/2022, 1:52:08 AM",1,18.65,2,N,132,79,1,52,0,0.5,0,6.55,0.3,63.1,2.5,1.25
1,"2/1/2022, 1:08:08 AM","2/1/2022, 1:31:12 AM",1,7.3,1,N,186,42,2,25,3,0.5,0,0,0.3,28.8,2.5,0
1,"2/1/2022, 1:46:16 AM","2/1/2022, 1:55:07 AM",1,4.2,1,N,24,244,1,14,0.5,0.5,2.7,0,0.3,18,0,0
2,"2/1/2022, 1:11:10 AM","2/1/2022, 1:24:19 AM",1,3.8,1,N,163,75,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5,0
2,"2/1/2022, 1:52:45 AM","2/1/2022, 2:05:34 AM",1,4.63,1,N,249,238,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5,0
2,"2/1/2022, 1:14:54 AM","2/1/2022, 1:26:22 AM",2,3.33,1,N,68,231,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0
2,"2/1/2022, 1:38:14 AM","2/1/2022, 1:41:33 AM",1,1.41,1,N,68,230,2,6,0.5,0.5,0,0,0.3,9.8,2.5,0
2,"2/1/2022, 1:00:00 AM","2/1/2022, 1:19:46 AM",1,10.2,1,N,132,39,1,30,0.5,0.5,6.26,0,0.3,38.81,0,1.25
2,"2/1/2022, 1:32:50 AM","2/1/2022, 2:00:38 AM",1,20.55,1,N,132,49,1,55,0.5,0.5,14.39,0,0.3,71.94,0,1.25
2,"2/1/2022, 1:13:55 AM","2/1/2022, 1:26:53 AM",3,5.16,1,N,138,226,2,16.5,0.5,0.5,0,0,0.3,19.05,0,1.25
2,"2/1/2022, 1:14:55 AM","2/1/2022, 1:20:45 AM",1,1.95,1,N,141,137,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,"2/1/2022, 12:59:00 AM","2/1/2022, 1:06:58 AM",2,2.92,1,N,162,75,1,10,0.5,0.5,3.45,0,0.3,17.25,2.5,0
1,"2/1/2022, 1:48:07 AM","2/1/2022, 2:14:15 AM",1,18,2,N,132,42,1,52,1.25,0.5,12.1,6.55,0.3,72.7,0,1.25
2,"2/1/2022, 1:21:54 AM","2/1/2022, 1:47:50 AM",4,14.27,1,N,132,36,1,39,0.5,0.5,5,0,0.3,46.55,0,1.25
2,"2/1/2022, 1:18:47 AM","2/1/2022, 1:30:05 AM",1,2.59,1,N,249,137,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5,0
2,"2/1/2022, 1:43:29 AM","2/1/2022, 2:02:35 AM",1,5.38,1,N,246,75,2,18.5,0.5,0.5,0,0,0.3,22.3,2.5,0
2,"2/1/2022, 1:10:13 AM","2/1/2022, 1:19:28 AM",1,2.32,1,N,107,230,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0
2,"2/1/2022, 1:22:49 AM","2/1/2022, 1:26:54 AM",1,0.9,1,N,230,142,4,-5,-0.5,-0.5,0,0,-0.3,-8.8,-2.5,0
2,"2/1/2022, 1:22:49 AM","2/1/2022, 1:26:54 AM",1,0.9,1,N,230,142,2,5,0.5,0.5,0,0,0.3,8.8,2.5,0
2,"2/1/2022, 1:44:36 AM","2/1/2022, 2:01:00 AM",1,4.49,1,N,186,262,1,15.5,0.5,0.5,0,0,0.3,19.3,2.5,0
2,"2/1/2022, 1:04:11 AM","2/1/2022, 1:32:20 AM",1,19.27,2,N,132,236,1,52,0,0.5,5,6.55,0.3,68.1,2.5,1.25
2,"2/1/2022, 1:32:34 AM","2/1/2022, 2:02:51 AM",1,19.75,2,N,132,238,1,52,0,0.5,7,6.55,0.3,67.6,0,1.25
1,"2/1/2022, 1:42:06 AM","2/1/2022, 2:06:20 AM",1,20.1,2,N,132,140,1,52,2.5,0.5,10,6.55,0.3,71.85,2.5,0
2,"2/1/2022, 2:00:45 AM","2/1/2022, 2:30:44 AM",1,8.74,1,N,48,188,1,28,0.5,0.5,6.36,0,0.3,38.16,2.5,0
2,"2/1/2022, 1:13:02 AM","2/1/2022, 1:45:22 AM",1,11.87,1,N,186,14,2,35.5,0.5,0.5,0,0,0.3,39.3,2.5,0
2,"2/1/2022, 1:42:32 AM","2/1/2022, 2:04:59 AM",1,8.42,1,N,237,160,1,25.5,0.5,0.5,5.86,0,0.3,35.16,2.5,0
2,"2/1/2022, 1:08:25 AM","2/1/2022, 1:43:50 AM",1,18.61,2,N,132,50,1,52,0,0.5,12.37,6.55,0.3,75.47,2.5,1.25
2,"2/1/2022, 1:31:11 AM","2/1/2022, 1:36:23 AM",1,0.8,1,N,113,79,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,0
2,"2/1/2022, 1:38:20 AM","2/1/2022, 1:44:42 AM",1,1.25,1,N,79,232,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0
2,"2/1/2022, 1:58:34 AM","2/1/2022, 2:05:50 AM",1,2.51,1,N,114,230,2,9,0.5,0.5,0,0,0.3,12.8,2.5,0
2,"2/1/2022, 1:08:47 AM","2/1/2022, 1:44:07 AM",1,22.23,2,N,132,143,1,52,0,0.5,18.55,6.55,0.3,81.65,2.5,1.25
2,"2/1/2022, 1:47:30 AM","2/1/2022, 2:09:20 AM",1,17.85,1,N,132,212,1,47.5,0.5,0.5,5,6.55,0.3,61.6,0,1.25
2,"2/1/2022, 1:41:29 AM","2/1/2022, 1:57:54 AM",1,5.45,1,N,132,205,2,18,0.5,0.5,0,0,0.3,20.55,0,1.25
2,"2/1/2022, 1:29:02 AM","2/1/2022, 1:47:55 AM",1,7.99,1,N,238,60,2,24.5,0.5,0.5,0,0,0.3,25.8,0,0
2,"2/1/2022, 1:47:00 AM","2/1/2022, 1:54:42 AM",1,1.51,1,N,186,233,1,7.5,0.5,0.5,2,0,0.3,13.3,2.5,0
2,"2/1/2022, 1:30:02 AM","2/1/2022, 1:32:22 AM",1,0.37,1,N,116,152,1,3.5,0.5,0.5,1.44,0,0.3,6.24,0,0
2,"2/1/2022, 1:46:33 AM","2/1/2022, 2:07:15 AM",1,3.96,1,N,238,233,1,16.5,0.5,0.5,5.08,0,0.3,25.38,2.5,0
2,"2/1/2022, 1:51:38 AM","2/1/2022, 1:57:13 AM",1,1.96,1,N,249,230,1,7.5,0.5,0.5,0,0,0.3,11.3,2.5,0
2,"2/1/2022, 1:07:52 AM","2/1/2022, 1:09:26 AM",1,0.18,1,N,68,100,1,3,0.5,0.5,0,0,0.3,6.8,2.5,0
2,"2/1/2022, 1:12:15 AM","2/1/2022, 1:16:35 AM",1,0.83,1,N,100,170,2,5,0.5,0.5,0,0,0.3,8.8,2.5,0
1,"2/1/2022, 1:02:44 AM","2/1/2022, 1:09:26 AM",1,1.6,1,N,162,107,1,7,3,0.5,2.15,0,0.3,12.95,2.5,0
1,"2/1/2022, 1:16:37 AM","2/1/2022, 1:35:15 AM",1,1.9,1,N,107,48,1,12,3,0.5,0,0,0.3,15.8,2.5,0
1,"2/1/2022, 1:54:44 AM","2/1/2022, 2:03:25 AM",2,1.4,1,Y,170,50,1,8,3,0.5,2.35,0,0.3,14.15,2.5,0
2,"2/1/2022, 1:24:19 AM","2/1/2022, 1:31:47 AM",1,1.88,1,N,68,50,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0
2,"2/1/2022, 1:54:51 AM","2/1/2022, 1:56:41 AM",1,0.22,1,N,48,48,1,3,0.5,0.5,1.36,0,0.3,8.16,2.5,0
2,"2/1/2022, 1:12:05 AM","2/1/2022, 1:27:58 AM",1,3.49,1,N,68,87,1,13.5,0.5,0.5,2.7,0,0.3,20,2.5,0
2,"2/1/2022, 1:10:29 AM","2/1/2022, 1:14:26 AM",1,0.97,1,N,68,48,2,5,0.5,0.5,0,0,0.3,8.8,2.5,0
2,"2/1/2022, 1:41:53 AM","2/1/2022, 1:46:47 AM",1,1.1,1,N,161,163,1,5.5,0.5,0.5,0.93,0,0.3,10.23,2.5,0
2,"2/1/2022, 1:16:20 AM","2/1/2022, 1:47:39 AM",1,6.48,1,N,186,225,1,25.5,0.5,0.5,1,0,0.3,30.3,2.5,0
2,"2/1/2022, 1:35:59 AM","2/1/2022, 1:38:20 AM",1,0.68,1,N,48,48,1,4,0.5,0.5,1.95,0,0.3,9.75,2.5,0
2,"2/1/2022, 1:54:34 AM","2/1/2022, 2:02:16 AM",1,1.34,1,N,125,79,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,"2/1/2022, 1:36:44 AM","2/1/2022, 1:57:18 AM",1,6.18,1,N,230,159,1,19.5,0.5,0.5,3,0,0.3,26.3,2.5,0
2,"2/1/2022, 1:18:58 AM","2/1/2022, 1:27:15 AM",1,1.29,1,N,79,45,1,7.5,0.5,0.5,3.39,0,0.3,14.69,2.5,0
2,"2/1/2022, 1:01:19 AM","2/1/2022, 1:16:08 AM",1,8.27,1,N,138,236,2,23.5,0.5,0.5,0,6.55,0.3,35.1,2.5,1.25
1,"2/1/2022, 1:00:44 AM","2/1/2022, 1:17:00 AM",1,8.1,1,N,70,164,1,24,3,0.5,6.85,6.55,0.3,41.2,2.5,0
2,"2/1/2022, 1:05:04 AM","2/1/2022, 1:17:35 AM",1,3.64,1,N,100,263,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0
2,"2/1/2022, 1:35:19 AM","2/1/2022, 1:42:53 AM",2,1.88,1,N,229,263,1,8,0.5,0.5,3.54,0,0.3,15.34,2.5,0
2,"2/1/2022, 1:31:09 AM","2/1/2022, 1:43:57 AM",1,5.87,1,N,132,28,2,18.5,0.5,0.5,0,0,0.3,21.05,0,1.25
2,"2/1/2022, 1:11:04 AM","2/1/2022, 1:31:15 AM",1,10.82,1,N,138,113,1,31,0.5,0.5,7.21,0,0.3,43.26,2.5,1.25
2,"2/1/2022, 1:01:50 AM","2/1/2022, 1:11:21 AM",1,2.13,1,N,163,137,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
2,"2/1/2022, 1:11:44 AM","2/1/2022, 1:15:55 AM",1,0.82,1,N,113,158,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5,0
2,"2/1/2022, 1:07:25 AM","2/1/2022, 1:32:51 AM",1,17.61,2,N,132,42,1,52,0,0.5,17.8,6.55,0.3,78.4,0,1.25
1,"2/1/2022, 1:09:42 AM","2/1/2022, 1:48:25 AM",1,0,1,N,226,72,1,34.2,0,0.5,0,0,0.3,35,0,0
1,"2/1/2022, 1:02:30 AM","2/1/2022, 1:08:06 AM",1,1.1,1,Y,233,229,1,6,3,0.5,1.2,0,0.3,11,2.5,0
1,"2/1/2022, 1:18:51 AM","2/1/2022, 1:51:28 AM",1,8.2,1,N,162,69,2,30,3,0.5,0,0,0.3,33.8,2.5,0
2,"2/1/2022, 1:02:34 AM","2/1/2022, 1:04:32 AM",1,0.41,1,N,48,48,1,3.5,0.5,0.5,2.19,0,0.3,9.49,2.5,0
2,"2/1/2022, 1:34:09 AM","2/1/2022, 1:50:02 AM",1,8.2,1,N,138,69,1,24,0.5,0.5,6.62,6.55,0.3,39.72,0,1.25
2,"2/1/2022, 1:11:43 AM","2/1/2022, 1:15:06 AM",1,1.13,1,N,68,100,2,5,0.5,0.5,0,0,0.3,8.8,2.5,0
2,"2/1/2022, 1:24:19 AM","2/1/2022, 1:26:55 AM",2,0.93,1,N,143,239,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5,0
2,"2/1/2022, 1:38:28 AM","2/1/2022, 1:47:36 AM",1,2.4,1,N,249,161,1,9.5,0.5,0.5,2,0,0.3,15.3,2.5,0
2,"2/1/2022, 1:48:49 AM","2/1/2022, 1:53:28 AM",2,0.87,1,N,161,229,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5,0
2,"2/1/2022, 1:05:00 AM","2/1/2022, 1:12:23 AM",1,1.63,1,N,158,186,1,7,0.5,0.5,0,0,0.3,10.8,2.5,0
2,"2/1/2022, 1:29:29 AM","2/1/2022, 1:36:47 AM",1,1.36,1,N,231,88,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
2,"2/1/2022, 1:52:38 AM","2/1/2022, 1:52:41 AM",2,0,5,N,264,264,1,120,0,0.5,10,0,0.3,130.8,0,0
2,"2/1/2022, 1:17:06 AM","2/1/2022, 1:35:39 AM",1,10.43,1,N,138,229,1,29.5,0.5,0.5,7.97,6.55,0.3,49.07,2.5,1.25
1,"2/1/2022, 1:00:10 AM","2/1/2022, 1:33:41 AM",1,19.3,2,N,132,249,1,52,3.75,0.5,12.6,6.55,0.3,75.7,2.5,1.25
2,"2/1/2022, 1:34:39 AM","2/1/2022, 1:53:25 AM",2,4.95,1,N,114,262,2,17,0.5,0.5,0,0,0.3,20.8,2.5,0
2,"2/1/2022, 1:52:09 AM","2/1/2022, 1:54:18 AM",1,0.72,1,N,263,237,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5,0
2,"2/1/2022, 1:03:07 AM","2/1/2022, 1:14:11 AM",1,2.85,1,N,234,87,2,11,0.5,0.5,0,0,0.3,14.8,2.5,0
1,"2/1/2022, 1:08:50 AM","2/1/2022, 1:11:11 AM",1,0.6,1,N,107,170,1,4,3,0.5,1.55,0,0.3,9.35,2.5,0
1,"2/1/2022, 1:16:02 AM","2/1/2022, 1:24:47 AM",1,1.5,1,N,162,100,2,7.5,3,0.5,0,0,0.3,11.3,2.5,0
1,"2/1/2022, 1:43:12 AM","2/1/2022, 1:47:29 AM",1,1.1,1,N,161,229,2,5.5,3,0.5,0,0,0.3,9.3,2.5,0
1,"2/1/2022, 1:50:19 AM","2/1/2022, 1:58:35 AM",1,1.7,1,N,140,75,2,8.5,3,0.5,0,0,0.3,12.3,2.5,0
2,"2/1/2022, 1:53:55 AM","2/1/2022, 2:21:22 AM",1,10.93,1,N,132,71,2,33.5,0.5,0.5,0,0,0.3,36.05,0,1.25
2,"2/1/2022, 1:03:36 AM","2/1/2022, 1:17:18 AM",3,3.27,1,N,90,229,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0
2,"2/1/2022, 1:42:05 AM","2/1/2022, 2:10:24 AM",2,19.28,1,N,132,66,1,51,0.5,0.5,13.39,0,0.3,66.94,0,1.25
2,"2/1/2022, 1:11:08 AM","2/1/2022, 1:15:58 AM",5,1.3,1,N,238,75,1,6,0.5,0.5,1.46,0,0.3,8.76,0,0
2,"2/1/2022, 1:32:19 AM","2/1/2022, 1:45:50 AM",4,3.34,1,N,24,262,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5,0
2,"2/1/2022, 1:36:41 AM","2/1/2022, 1:46:17 AM",5,2.44,1,N,234,48,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5,0
2,"2/1/2022, 1:48:58 AM","2/1/2022, 1:49:01 AM",0,0,5,N,48,264,1,10,0,0.5,2.16,0,0.3,12.96,0,0
2,"2/1/2022, 1:53:50 AM","2/1/2022, 2:13:14 AM",5,6.46,1,N,142,244,1,22,0.5,0.5,3,0,0.3,28.8,2.5,0
2,"2/1/2022, 1:17:41 AM","2/1/2022, 1:29:58 AM",1,2.36,1,N,234,148,1,10.5,0.5,0.5,3.58,0,0.3,17.88,2.5,0
2,"2/1/2022, 1:00:42 AM","2/1/2022, 1:05:11 AM",1,0.76,1,N,137,164,1,5,0.5,0.5,0.08,0,0.3,8.88,2.5,0
1,"2/1/2022, 1:04:34 AM","2/1/2022, 1:09:01 AM",1,0.5,1,N,100,170,1,4.5,3,0.5,1,0,0.3,9.3,2.5,0
1,"2/1/2022, 1:13:45 AM","2/1/2022, 1:22:08 AM",2,1.2,1,N,164,137,1,7.5,3,0.5,0,0,0.3,11.3,2.5,0
1,"2/1/2022, 1:28:55 AM","2/1/2022, 1:56:34 AM",2,5.6,1,N,229,129,2,22.5,3,0.5,0,0,0.3,26.3,2.5,0
1,"2/1/2022, 1:17:50 AM","2/1/2022, 1:27:46 AM",1,4.5,1,Y,132,216,2,14,1.75,0.5,0,0,0.3,16.55,0,1.25
1,"2/1/2022, 1:10:20 AM","2/1/2022, 1:43:32 AM",1,19.7,2,N,132,24,1,52,1.25,0.5,12.1,6.55,0.3,72.7,0,1.25
1,"2/1/2022, 1:54:09 AM","2/1/2022, 2:00:22 AM",1,1.7,1,N,142,238,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5,0
1,"2/1/2022, 1:11:52 AM","2/1/2022, 1:40:22 AM",0,4.2,1,N,48,145,1,20,3,0.5,4.75,0,0.3,28.55,2.5,0
2,"2/1/2022, 1:08:54 AM","2/1/2022, 1:15:45 AM",3,2.26,1,N,142,43,1,8,0.5,0.5,2.95,0,0.3,14.75,2.5,0
2,"2/1/2022, 1:17:18 AM","2/1/2022, 1:30:50 AM",2,2.67,1,N,43,142,1,12,0.5,0.5,4.74,0,0.3,20.54,2.5,0
2,"2/1/2022, 1:04:24 AM","2/1/2022, 1:36:05 AM",1,7.61,1,N,164,225,1,28,0.5,0.5,2,0,0.3,33.8,2.5,0
1,"2/1/2022, 1:46:45 AM","2/1/2022, 1:51:04 AM",1,0.7,1,N,230,50,1,5,3,0.5,1.75,0,0.3,10.55,2.5,0
2,"2/1/2022, 1:13:40 AM","2/1/2022, 1:42:11 AM",1,17.18,1,N,132,178,2,46.5,0.5,0.5,0,0,0.3,49.05,0,1.25
2,"2/1/2022, 1:34:06 AM","2/1/2022, 1:55:02 AM",1,5.14,1,N,158,140,1,18.5,0.5,0.5,1,0,0.3,23.3,2.5,0
2,"2/1/2022, 1:59:39 AM","2/1/2022, 2:13:19 AM",1,3.33,1,N,262,41,1,12.5,0.5,0.5,1,0,0.3,17.3,2.5,0
2,"2/1/2022, 1:02:57 AM","2/1/2022, 1:14:20 AM",1,3.14,1,N,263,143,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5,0
1,"2/1/2022, 1:27:46 AM","2/1/2022, 1:34:18 AM",1,1.2,1,N,161,237,2,6.5,3,0.5,0,0,0.3,10.3,2.5,0
1,"2/1/2022, 1:57:25 AM","2/1/2022, 1:59:30 AM",1,0.8,1,N,170,162,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5,0
2,"2/1/2022, 1:33:24 AM","2/1/2022, 2:04:10 AM",1,17.38,2,N,132,141,1,52,0,0.5,11.31,0,0.3,67.86,2.5,1.25
1,"2/1/2022, 1:53:30 AM","2/1/2022, 2:22:35 AM",1,18.7,2,N,132,211,1,52,3.75,0.5,11.3,0,0.3,67.85,2.5,1.25
2,"2/1/2022, 1:41:35 AM","2/1/2022, 2:06:59 AM",1,18.88,2,N,132,116,1,52,0,0.5,6.06,6.55,0.3,66.66,0,1.25
2,"2/1/2022, 1:20:41 AM","2/1/2022, 1:28:17 AM",1,3.52,1,N,132,216,2,11.5,0.5,0.5,0,0,0.3,14.05,0,1.25
2,"2/1/2022, 1:38:56 AM","2/1/2022, 1:49:33 AM",2,4.01,1,N,79,263,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5,0
2,"2/1/2022, 1:56:07 AM","2/1/2022, 1:57:40 AM",2,0.64,1,N,141,229,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5,0
1,"2/1/2022, 1:12:09 AM","2/1/2022, 1:20:01 AM",1,3.7,1,N,65,4,1,12.5,3,0.5,4.05,0,0.3,20.35,2.5,0
1,"2/1/2022, 1:29:37 AM","2/1/2022, 1:36:10 AM",1,1.6,1,N,79,170,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5,0
2,"2/1/2022, 1:08:15 AM","2/1/2022, 1:19:37 AM",2,1.61,1,N,114,4,2,9,0.5,0.5,0,0,0.3,12.8,2.5,0
2,"2/1/2022, 1:20:47 AM","2/1/2022, 1:20:58 AM",0,0,5,N,4,4,1,9.5,0,0.5,3.84,0,0.3,16.64,2.5,0
2,"2/1/2022, 1:34:36 AM","2/1/2022, 1:43:41 AM",1,3.22,1,N,148,88,1,11,0.5,0.5,4.44,0,0.3,19.24,2.5,0
1,"2/1/2022, 1:42:09 AM","2/1/2022, 1:57:42 AM",1,3.4,1,N,79,50,1,13.5,3,0.5,4.3,0,0.3,21.6,2.5,0
2,"2/1/2022, 1:04:03 AM","2/1/2022, 1:11:09 AM",1,1.42,1,N,186,229,1,7,0.5,0.5,2,0,0.3,12.8,2.5,0
2,"2/1/2022, 1:30:47 AM","2/1/2022, 1:34:54 AM",1,0.76,1,N,68,234,4,-5,-0.5,-0.5,0,0,-0.3,-8.8,-2.5,0
2,"2/1/2022, 1:30:47 AM","2/1/2022, 1:34:54 AM",1,0.76,1,N,68,234,2,5,0.5,0.5,0,0,0.3,8.8,2.5,0
1,"2/1/2022, 1:00:26 AM","2/1/2022, 1:05:31 AM",1,1,1,N,163,230,1,5.5,3,0.5,0.93,0,0.3,10.23,2.5,0
1,"2/1/2022, 1:08:30 AM","2/1/2022, 1:13:36 AM",1,1.2,1,N,48,68,1,6,3,0.5,1.95,0,0.3,11.75,2.5,0
1,"2/1/2022, 1:59:15 AM","2/1/2022, 2:00:00 AM",1,1.2,1,N,100,100,3,2.5,3,0.5,0,0,0.3,6.3,2.5,0
1,"2/1/2022, 1:39:33 AM","2/1/2022, 1:48:12 AM",1,1.8,1,Y,107,232,2,8.5,3,0.5,0,0,0.3,12.3,2.5,0
